experiment_id,tag,target,model_spec,seed,model,hypothesis,features,calibration,n_train,n_val,n_test,pos_train,pos_val,pos_test,train_weeks,val_weeks,test_weeks,n_features,n_trees,pr_auc,roc_auc,pr_auc_cal,roc_auc_cal,precision,recall,brier,n_unique_pred,status,stage
holdout|propagation_vulnerability|B+P0_m2c_exposure|seed1201,holdout,propagation_vulnerability,B+P0_m2c_exposure,1201,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","M2C Model C. Exposure = peer_predicted_stress_mean * borrower_liability_share; both factors already in B, so no new information is expected.",52 features,Platt on validation split only; test labels unused,,,,,,,,,,,,,,,,,,,,unscoreable_no_test_positives,research_holdout
holdout|propagation_vulnerability|B+P1_liab_channel|seed1201,holdout,propagation_vulnerability,B+P1_liab_channel,1201,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Routing peer stress through the CONTRACTUAL liability weight (the generator transmission channel) rather than a wealth share should add information B lacks.,52 features,Platt on validation split only; test labels unused,,,,,,,,,,,,,,,,,,,,unscoreable_no_test_positives,research_holdout
holdout|propagation_vulnerability|B+P2_concentration|seed1201,holdout,propagation_vulnerability,B+P2_concentration,1201,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Mean peer stress cannot distinguish one severe peer from several mild ones; max/count/HHI restore that structure.,54 features,Platt on validation split only; test labels unused,,,,,,,,,,,,,,,,,,,,unscoreable_no_test_positives,research_holdout
holdout|propagation_vulnerability|B+P3_persistence|seed1201,holdout,propagation_vulnerability,B+P3_persistence,1201,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",A peer stressed for several consecutive weeks drains the group pot cumulatively; decay and velocity capture duration the contemporaneous mean discards.,53 features,Platt on validation split only; test labels unused,,,,,,,,,,,,,,,,,,,,unscoreable_no_test_positives,research_holdout
holdout|propagation_vulnerability|B+P4_dest_fragility|seed1201,holdout,propagation_vulnerability,B+P4_dest_fragility,1201,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Absolute buffer adequacy (buffer / obligation) measures capacity to absorb a liability call; B only has a RELATIVE wealth share.,53 features,Platt on validation split only; test labels unused,,,,,,,,,,,,,,,,,,,,unscoreable_no_test_positives,research_holdout
holdout|propagation_vulnerability|B+P5_process|seed1201,holdout,propagation_vulnerability,B+P5_process,1201,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","Propagation as a process: source stress x contractual channel x persistence x destination vulnerability, in one interpretable scalar.",52 features,Platt on validation split only; test labels unused,,,,,,,,,,,,,,,,,,,,unscoreable_no_test_positives,research_holdout
holdout|propagation_vulnerability|B+P6_full|seed1201,holdout,propagation_vulnerability,B+P6_full,1201,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",All research propagation features together; upper bound on what this family can contribute.,61 features,Platt on validation split only; test labels unused,,,,,,,,,,,,,,,,,,,,unscoreable_no_test_positives,research_holdout
holdout|rt_new_stress|A|seed1201,holdout,rt_new_stress,A,1201,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Individual financial features only; no peer/network context. Lower bound.,43 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,70.0,5.0,20.0,1-78,87-118,127-156,43.0,1.0,0.1882645259938838,0.7775730383973289,0.1882645259938838,0.7775730383973289,0.3333333333333333,0.15,0.0016652465246798,6.0,ok,research_holdout
holdout|rt_new_stress|B|seed1201,holdout,rt_new_stress,B,1201,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","Individual + network context (M2C Model B, 51 features). The baseline to beat.",51 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,70.0,5.0,20.0,1-78,87-118,127-156,51.0,1.0,0.1886385709877377,0.8176085141903171,0.1886385709877377,0.8176085141903171,0.3333333333333333,0.15,0.0016652466923858,6.0,ok,research_holdout
holdout|rt_new_stress|B+P0_m2c_exposure|seed1201,holdout,rt_new_stress,B+P0_m2c_exposure,1201,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","M2C Model C. Exposure = peer_predicted_stress_mean * borrower_liability_share; both factors already in B, so no new information is expected.",52 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,70.0,5.0,20.0,1-78,87-118,127-156,52.0,1.0,0.1886385709877377,0.8176085141903171,0.1886385709877377,0.8176085141903171,0.3333333333333333,0.15,0.0016652466923858,6.0,ok,research_holdout
holdout|rt_new_stress|B+P1_liab_channel|seed1201,holdout,rt_new_stress,B+P1_liab_channel,1201,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Routing peer stress through the CONTRACTUAL liability weight (the generator transmission channel) rather than a wealth share should add information B lacks.,52 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,70.0,5.0,20.0,1-78,87-118,127-156,52.0,1.0,0.1886385709877377,0.8176085141903171,0.1886385709877377,0.8176085141903171,0.3333333333333333,0.15,0.0016652466923858,6.0,ok,research_holdout
holdout|rt_new_stress|B+P2_concentration|seed1201,holdout,rt_new_stress,B+P2_concentration,1201,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Mean peer stress cannot distinguish one severe peer from several mild ones; max/count/HHI restore that structure.,54 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,70.0,5.0,20.0,1-78,87-118,127-156,54.0,1.0,0.1886385709877377,0.8176085141903171,0.1886385709877377,0.8176085141903171,0.3333333333333333,0.15,0.0016652466923858,6.0,ok,research_holdout
holdout|rt_new_stress|B+P3_persistence|seed1201,holdout,rt_new_stress,B+P3_persistence,1201,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",A peer stressed for several consecutive weeks drains the group pot cumulatively; decay and velocity capture duration the contemporaneous mean discards.,53 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,70.0,5.0,20.0,1-78,87-118,127-156,53.0,1.0,0.1886385709877377,0.8176085141903171,0.1886385709877377,0.8176085141903171,0.3333333333333333,0.15,0.0016652466923858,6.0,ok,research_holdout
holdout|rt_new_stress|B+P4_dest_fragility|seed1201,holdout,rt_new_stress,B+P4_dest_fragility,1201,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Absolute buffer adequacy (buffer / obligation) measures capacity to absorb a liability call; B only has a RELATIVE wealth share.,53 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,70.0,5.0,20.0,1-78,87-118,127-156,53.0,1.0,0.1886385709877377,0.8176085141903171,0.1886385709877377,0.8176085141903171,0.3333333333333333,0.15,0.0016652466923858,6.0,ok,research_holdout
holdout|rt_new_stress|B+P5_process|seed1201,holdout,rt_new_stress,B+P5_process,1201,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","Propagation as a process: source stress x contractual channel x persistence x destination vulnerability, in one interpretable scalar.",52 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,70.0,5.0,20.0,1-78,87-118,127-156,52.0,1.0,0.1886385709877377,0.8176085141903171,0.1886385709877377,0.8176085141903171,0.3333333333333333,0.15,0.0016652468209844,6.0,ok,research_holdout
holdout|rt_new_stress|B+P6_full|seed1201,holdout,rt_new_stress,B+P6_full,1201,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",All research propagation features together; upper bound on what this family can contribute.,61 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,70.0,5.0,20.0,1-78,87-118,127-156,61.0,1.0,0.1886385709877377,0.8176085141903171,0.1886385709877377,0.8176085141903171,0.3333333333333333,0.15,0.0016652468209844,6.0,ok,research_holdout
holdout|propagation_vulnerability|A|seed1302,holdout,propagation_vulnerability,A,1302,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Individual financial features only; no peer/network context. Lower bound.,43 features,Platt on validation split only; test labels unused,,,,,,,,,,,,,,,,,,,,unscoreable_no_test_positives,research_holdout
holdout|propagation_vulnerability|B|seed1302,holdout,propagation_vulnerability,B,1302,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","Individual + network context (M2C Model B, 51 features). The baseline to beat.",51 features,Platt on validation split only; test labels unused,,,,,,,,,,,,,,,,,,,,unscoreable_no_test_positives,research_holdout
holdout|propagation_vulnerability|B+P0_m2c_exposure|seed1302,holdout,propagation_vulnerability,B+P0_m2c_exposure,1302,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","M2C Model C. Exposure = peer_predicted_stress_mean * borrower_liability_share; both factors already in B, so no new information is expected.",52 features,Platt on validation split only; test labels unused,,,,,,,,,,,,,,,,,,,,unscoreable_no_test_positives,research_holdout
holdout|propagation_vulnerability|B+P1_liab_channel|seed1302,holdout,propagation_vulnerability,B+P1_liab_channel,1302,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Routing peer stress through the CONTRACTUAL liability weight (the generator transmission channel) rather than a wealth share should add information B lacks.,52 features,Platt on validation split only; test labels unused,,,,,,,,,,,,,,,,,,,,unscoreable_no_test_positives,research_holdout
holdout|propagation_vulnerability|B+P2_concentration|seed1302,holdout,propagation_vulnerability,B+P2_concentration,1302,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Mean peer stress cannot distinguish one severe peer from several mild ones; max/count/HHI restore that structure.,54 features,Platt on validation split only; test labels unused,,,,,,,,,,,,,,,,,,,,unscoreable_no_test_positives,research_holdout
holdout|propagation_vulnerability|B+P3_persistence|seed1302,holdout,propagation_vulnerability,B+P3_persistence,1302,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",A peer stressed for several consecutive weeks drains the group pot cumulatively; decay and velocity capture duration the contemporaneous mean discards.,53 features,Platt on validation split only; test labels unused,,,,,,,,,,,,,,,,,,,,unscoreable_no_test_positives,research_holdout
holdout|propagation_vulnerability|B+P4_dest_fragility|seed1302,holdout,propagation_vulnerability,B+P4_dest_fragility,1302,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Absolute buffer adequacy (buffer / obligation) measures capacity to absorb a liability call; B only has a RELATIVE wealth share.,53 features,Platt on validation split only; test labels unused,,,,,,,,,,,,,,,,,,,,unscoreable_no_test_positives,research_holdout
holdout|propagation_vulnerability|B+P5_process|seed1302,holdout,propagation_vulnerability,B+P5_process,1302,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","Propagation as a process: source stress x contractual channel x persistence x destination vulnerability, in one interpretable scalar.",52 features,Platt on validation split only; test labels unused,,,,,,,,,,,,,,,,,,,,unscoreable_no_test_positives,research_holdout
holdout|propagation_vulnerability|B+P6_full|seed1302,holdout,propagation_vulnerability,B+P6_full,1302,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",All research propagation features together; upper bound on what this family can contribute.,61 features,Platt on validation split only; test labels unused,,,,,,,,,,,,,,,,,,,,unscoreable_no_test_positives,research_holdout
holdout|rt_new_stress|A|seed1302,holdout,rt_new_stress,A,1302,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Individual financial features only; no peer/network context. Lower bound.,43 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,68.0,22.0,16.0,1-78,87-118,127-156,43.0,2.0,0.0539065470731652,0.681033044058745,0.0539065470731652,0.681033044058745,0.1666666666666666,0.25,0.0012740136257712,14.0,ok,research_holdout
holdout|rt_new_stress|B|seed1302,holdout,rt_new_stress,B,1302,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","Individual + network context (M2C Model B, 51 features). The baseline to beat.",51 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,68.0,22.0,16.0,1-78,87-118,127-156,51.0,146.0,0.2512027204851417,0.5402150784379172,0.2512027204851417,0.5402150784379172,0.0677966101694915,0.25,0.0012164090882661,1177.0,ok,research_holdout
holdout|rt_new_stress|B+P0_m2c_exposure|seed1302,holdout,rt_new_stress,B+P0_m2c_exposure,1302,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","M2C Model C. Exposure = peer_predicted_stress_mean * borrower_liability_share; both factors already in B, so no new information is expected.",52 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,68.0,22.0,16.0,1-78,87-118,127-156,52.0,20.0,0.2514016580963233,0.5858775241989319,0.2514016580963233,0.5858775241989319,0.0118694362017804,0.25,0.0012241454080931,228.0,ok,research_holdout
holdout|rt_new_stress|B+P1_liab_channel|seed1302,holdout,rt_new_stress,B+P1_liab_channel,1302,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Routing peer stress through the CONTRACTUAL liability weight (the generator transmission channel) rather than a wealth share should add information B lacks.,52 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,68.0,22.0,16.0,1-78,87-118,127-156,52.0,66.0,0.2510623804614911,0.4940441421895861,0.2510623804614911,0.4940441421895861,0.0869565217391304,0.25,0.0011904222150697,841.0,ok,research_holdout
holdout|rt_new_stress|B+P2_concentration|seed1302,holdout,rt_new_stress,B+P2_concentration,1302,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Mean peer stress cannot distinguish one severe peer from several mild ones; max/count/HHI restore that structure.,54 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,68.0,22.0,16.0,1-78,87-118,127-156,54.0,154.0,0.2512222785572207,0.5496391021361816,0.2512222785572207,0.5496391021361816,0.3333333333333333,0.25,0.0012107745531183,1024.0,ok,research_holdout
holdout|rt_new_stress|B+P3_persistence|seed1302,holdout,rt_new_stress,B+P3_persistence,1302,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",A peer stressed for several consecutive weeks drains the group pot cumulatively; decay and velocity capture duration the contemporaneous mean discards.,53 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,68.0,22.0,16.0,1-78,87-118,127-156,53.0,28.0,0.2510577364069504,0.5064982476635513,0.2510577364069504,0.5064982476635513,0.0300751879699248,0.25,0.0012232374307009,299.0,ok,research_holdout
holdout|rt_new_stress|B+P4_dest_fragility|seed1302,holdout,rt_new_stress,B+P4_dest_fragility,1302,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Absolute buffer adequacy (buffer / obligation) measures capacity to absorb a liability call; B only has a RELATIVE wealth share.,53 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,68.0,22.0,16.0,1-78,87-118,127-156,53.0,38.0,0.2511710542491375,0.5509872538384513,0.2511710542491375,0.5509872538384513,0.0118694362017804,0.25,0.0012265481622315,445.0,ok,research_holdout
holdout|rt_new_stress|B+P5_process|seed1302,holdout,rt_new_stress,B+P5_process,1302,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","Propagation as a process: source stress x contractual channel x persistence x destination vulnerability, in one interpretable scalar.",52 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,68.0,22.0,16.0,1-78,87-118,127-156,52.0,43.0,0.2513031005202848,0.5835775826101469,0.2513031005202848,0.5835775826101469,0.2105263157894736,0.25,0.0012018814866301,323.0,ok,research_holdout
holdout|rt_new_stress|B+P6_full|seed1302,holdout,rt_new_stress,B+P6_full,1302,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",All research propagation features together; upper bound on what this family can contribute.,61 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,68.0,22.0,16.0,1-78,87-118,127-156,61.0,28.0,0.2512536446845824,0.5549143649866489,0.2512536446845824,0.5549143649866489,0.0816326530612244,0.25,0.0012359024464183,183.0,ok,research_holdout
holdout|propagation_vulnerability|A|seed1403,holdout,propagation_vulnerability,A,1403,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Individual financial features only; no peer/network context. Lower bound.,43 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,4.0,4.0,1.0,1-78,87-118,127-156,43.0,6.0,8.333333333333333e-05,0.0045837153096091,0.0066225165562913,0.9937494791232604,0.0,0.0,8.343432003850815e-05,11.0,ok,research_holdout
holdout|propagation_vulnerability|B|seed1403,holdout,propagation_vulnerability,B,1403,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","Individual + network context (M2C Model B, 51 features). The baseline to beat.",51 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,4.0,4.0,1.0,1-78,87-118,127-156,51.0,20.0,8.333333333333333e-05,0.004250354196183,8.333333333333333e-05,0.0605467122260188,0.0,0.0,8.343038144813987e-05,52.0,ok,research_holdout
holdout|propagation_vulnerability|B+P0_m2c_exposure|seed1403,holdout,propagation_vulnerability,B+P0_m2c_exposure,1403,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","M2C Model C. Exposure = peer_predicted_stress_mean * borrower_liability_share; both factors already in B, so no new information is expected.",52 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,4.0,4.0,1.0,1-78,87-118,127-156,52.0,1.0,0.0136986301369863,0.9969997499791649,0.0136986301369863,0.9969997499791649,0.0126582278481012,1.0,8.340573039980324e-05,4.0,ok,research_holdout
holdout|propagation_vulnerability|B+P1_liab_channel|seed1403,holdout,propagation_vulnerability,B+P1_liab_channel,1403,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Routing peer stress through the CONTRACTUAL liability weight (the generator transmission channel) rather than a wealth share should add information B lacks.,52 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,4.0,4.0,1.0,1-78,87-118,127-156,52.0,13.0,8.471704506946798e-05,0.0164180348362363,0.0019646365422396,0.9788315692974414,0.0,0.0,8.343431951684513e-05,26.0,ok,research_holdout
holdout|propagation_vulnerability|B+P2_concentration|seed1403,holdout,propagation_vulnerability,B+P2_concentration,1403,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Mean peer stress cannot distinguish one severe peer from several mild ones; max/count/HHI restore that structure.,54 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,4.0,4.0,1.0,1-78,87-118,127-156,54.0,20.0,8.333333333333333e-05,0.004250354196183,8.333333333333333e-05,0.0605467122260188,0.0,0.0,8.343038144813987e-05,52.0,ok,research_holdout
holdout|propagation_vulnerability|B+P3_persistence|seed1403,holdout,propagation_vulnerability,B+P3_persistence,1403,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",A peer stressed for several consecutive weeks drains the group pot cumulatively; decay and velocity capture duration the contemporaneous mean discards.,53 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,4.0,4.0,1.0,1-78,87-118,127-156,53.0,1.0,0.0136986301369863,0.9969997499791649,0.0136986301369863,0.9969997499791649,0.0126582278481012,1.0,8.340573039980324e-05,4.0,ok,research_holdout
holdout|propagation_vulnerability|B+P4_dest_fragility|seed1403,holdout,propagation_vulnerability,B+P4_dest_fragility,1403,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Absolute buffer adequacy (buffer / obligation) measures capacity to absorb a liability call; B only has a RELATIVE wealth share.,53 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,4.0,4.0,1.0,1-78,87-118,127-156,53.0,21.0,8.333333333333333e-05,0.0060838403200266,8.333333333333333e-05,0.0616718059838319,0.0,0.0,8.335962965061572e-05,51.0,ok,research_holdout
holdout|propagation_vulnerability|B+P5_process|seed1403,holdout,propagation_vulnerability,B+P5_process,1403,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","Propagation as a process: source stress x contractual channel x persistence x destination vulnerability, in one interpretable scalar.",52 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,4.0,4.0,1.0,1-78,87-118,127-156,52.0,1.0,8.333333333333333e-05,0.4953746145512126,8.333333333333333e-05,0.4984165347112259,0.0,0.0,8.343036121451937e-05,3.0,ok,research_holdout
holdout|propagation_vulnerability|B+P6_full|seed1403,holdout,propagation_vulnerability,B+P6_full,1403,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",All research propagation features together; upper bound on what this family can contribute.,61 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,4.0,4.0,1.0,1-78,87-118,127-156,61.0,5.0,8.42034355001684e-05,0.4996249687473956,8.42034355001684e-05,0.5003750312526043,0.0,0.0,8.343094119168089e-05,7.0,ok,research_holdout
holdout|rt_new_stress|A|seed1403,holdout,rt_new_stress,A,1403,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Individual financial features only; no peer/network context. Lower bound.,43 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,46.0,22.0,20.0,1-78,87-118,127-156,43.0,33.0,0.1655604351389408,0.8049040066777963,0.1655604351389408,0.8049040066777963,0.0203045685279187,0.2,0.0016545908883994,527.0,ok,research_holdout
holdout|rt_new_stress|B|seed1403,holdout,rt_new_stress,B,1403,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","Individual + network context (M2C Model B, 51 features). The baseline to beat.",51 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,46.0,22.0,20.0,1-78,87-118,127-156,51.0,37.0,0.1927642856804879,0.8956907345575961,0.1927642856804879,0.8956907345575961,0.0471204188481675,0.45,0.0016406997698072,418.0,ok,research_holdout
holdout|rt_new_stress|B+P0_m2c_exposure|seed1403,holdout,rt_new_stress,B+P0_m2c_exposure,1403,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","M2C Model C. Exposure = peer_predicted_stress_mean * borrower_liability_share; both factors already in B, so no new information is expected.",52 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,46.0,22.0,20.0,1-78,87-118,127-156,52.0,43.0,0.1813749593911569,0.8542883973288815,0.1813749593911569,0.8542883973288815,0.0272108843537414,0.2,0.0016404842815858,529.0,ok,research_holdout
holdout|rt_new_stress|B+P1_liab_channel|seed1403,holdout,rt_new_stress,B+P1_liab_channel,1403,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Routing peer stress through the CONTRACTUAL liability weight (the generator transmission channel) rather than a wealth share should add information B lacks.,52 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,46.0,22.0,20.0,1-78,87-118,127-156,52.0,64.0,0.1603188334710483,0.8608722871452421,0.1603188334710483,0.8608722871452421,0.0219780219780219,0.2,0.0016491307653225,735.0,ok,research_holdout
holdout|rt_new_stress|B+P2_concentration|seed1403,holdout,rt_new_stress,B+P2_concentration,1403,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Mean peer stress cannot distinguish one severe peer from several mild ones; max/count/HHI restore that structure.,54 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,46.0,22.0,20.0,1-78,87-118,127-156,54.0,1.0,0.1053201246832331,0.8897767111853088,0.1053201246832331,0.8897767111853088,0.1168831168831168,0.45,0.0016400530544841,7.0,ok,research_holdout
holdout|rt_new_stress|B+P3_persistence|seed1403,holdout,rt_new_stress,B+P3_persistence,1403,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",A peer stressed for several consecutive weeks drains the group pot cumulatively; decay and velocity capture duration the contemporaneous mean discards.,53 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,46.0,22.0,20.0,1-78,87-118,127-156,53.0,20.0,0.1781733983655752,0.8305446577629383,0.1781733983655752,0.8305446577629383,0.0413223140495867,0.5,0.0016438805799674,416.0,ok,research_holdout
holdout|rt_new_stress|B+P4_dest_fragility|seed1403,holdout,rt_new_stress,B+P4_dest_fragility,1403,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Absolute buffer adequacy (buffer / obligation) measures capacity to absorb a liability call; B only has a RELATIVE wealth share.,53 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,46.0,22.0,20.0,1-78,87-118,127-156,53.0,13.0,0.1952905658240677,0.8387938230383973,0.1952905658240677,0.8387938230383973,0.0315457413249211,0.5,0.0016520415400119,278.0,ok,research_holdout
holdout|rt_new_stress|B+P5_process|seed1403,holdout,rt_new_stress,B+P5_process,1403,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","Propagation as a process: source stress x contractual channel x persistence x destination vulnerability, in one interpretable scalar.",52 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,46.0,22.0,20.0,1-78,87-118,127-156,52.0,18.0,0.1919648323423899,0.8622767111853089,0.1919648323423899,0.8622767111853089,0.0386904761904761,0.65,0.001650253187198,293.0,ok,research_holdout
holdout|rt_new_stress|B+P6_full|seed1403,holdout,rt_new_stress,B+P6_full,1403,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",All research propagation features together; upper bound on what this family can contribute.,61 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,46.0,22.0,20.0,1-78,87-118,127-156,61.0,18.0,0.1563276251251073,0.8130968280467444,0.1563276251251073,0.8130968280467444,0.0125786163522012,0.2,0.0016463396935152,349.0,ok,research_holdout
holdout|propagation_vulnerability|A|seed1504,holdout,propagation_vulnerability,A,1504,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Individual financial features only; no peer/network context. Lower bound.,43 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,22.0,8.0,8.0,1-78,87-118,127-156,43.0,1.0,0.0006666666666666,0.4509673115410273,0.000668616798997,0.501459306204136,0.0,0.0,0.0006662222781282,7.0,ok,research_holdout
holdout|propagation_vulnerability|B|seed1504,holdout,propagation_vulnerability,B,1504,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","Individual + network context (M2C Model B, 51 features). The baseline to beat.",51 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,22.0,8.0,8.0,1-78,87-118,127-156,51.0,10.0,0.4386363636363636,0.999515301867912,0.4386363636363636,0.999515301867912,0.1739130434782608,1.0,0.0005599861664261,109.0,ok,research_holdout
holdout|propagation_vulnerability|B+P0_m2c_exposure|seed1504,holdout,propagation_vulnerability,B+P0_m2c_exposure,1504,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)","M2C Model C. Exposure = peer_predicted_stress_mean * borrower_liability_share; both factors already in B, so no new information is expected.",52 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,22.0,8.0,8.0,1-78,87-118,127-156,52.0,36.0,0.16,0.9982488325550366,0.16,0.9982488325550366,0.0394088669950738,1.0,0.0006443764164043,236.0,ok,research_holdout
holdout|propagation_vulnerability|B+P1_liab_channel|seed1504,holdout,propagation_vulnerability,B+P1_liab_channel,1504,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Routing peer stress through the CONTRACTUAL liability weight (the generator transmission channel) rather than a wealth share should add information B lacks.,52 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,22.0,8.0,8.0,1-78,87-118,127-156,52.0,13.0,0.1981990840227352,0.5019127334889927,0.1982499999999999,0.5038098315543695,0.1739130434782608,0.5,0.0006357215765771,206.0,ok,research_holdout
holdout|propagation_vulnerability|B+P2_concentration|seed1504,holdout,propagation_vulnerability,B+P2_concentration,1504,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Mean peer stress cannot distinguish one severe peer from several mild ones; max/count/HHI restore that structure.,54 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,22.0,8.0,8.0,1-78,87-118,127-156,54.0,9.0,0.0032057231331808,0.6817253168779186,0.0005031894475303,0.3182746831220814,0.0,0.0,0.0006662222812693,39.0,ok,research_holdout
holdout|propagation_vulnerability|B+P3_persistence|seed1504,holdout,propagation_vulnerability,B+P3_persistence,1504,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",A peer stressed for several consecutive weeks drains the group pot cumulatively; decay and velocity capture duration the contemporaneous mean discards.,53 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,22.0,8.0,8.0,1-78,87-118,127-156,53.0,23.0,0.4,0.9994996664442962,0.4,0.999499666444296,0.4,1.0,0.000526352317781,209.0,ok,research_holdout
holdout|propagation_vulnerability|B+P4_dest_fragility|seed1504,holdout,propagation_vulnerability,B+P4_dest_fragility,1504,"LightGBM(binary,lr0.05,leaves31,depth5,seed42)",Absolute buffer adequacy (buffer / obligation) measures capacity to absorb a liability call; B only has a RELATIVE wealth share.,53 features,Platt on validation split only; test labels unused,31200.0,12800.0,12000.0,22.0,8.0,8.0,1-78,87-118,127-156,53.0,7.0,0.4,0.9994996664442962,0.4,0.9994996664442962,0.4,1.0,0.0005412336436937,38.0,ok,research_holdout
